projection grow casting
0.03276799991726875 0.07782399654388428 207.33030700683594
0.03993599861860275 0.08191999793052673 227.55941772460938
0.048128001391887665 0.08294399827718735 99.52973175048828
0.055296000093221664 0.08499199897050858 381.2638854980469
0.06963200122117996 0.07884799689054489 909.0662231445312
0.12185599654912949 0.12390399724245071 5050.435546875
0.8846719861030579 0.5283839702606201 17772.94921875
